Fecha de solicitud;Provincia;Número de ampliaciones
2019-01-18;ALBACETE;1
2019-01-18;CASTELLON;10
2019-01-18;CIUDAD REAL;24
2019-01-18;CUENCA;1
2019-01-18;GUADALAJARA;1
2019-01-18;LLEIDA;7
2019-01-18;MADRID;17
2019-01-18;SALAMANCA;4
2019-01-18;TOLEDO;25
2019-01-18;VALENCIA;14
2019-01-22;TOLEDO;1
2019-01-25;CIUDAD REAL;1
2019-01-25;VALENCIA;1
2019-01-29;CASTELLON;1
2019-01-29;MADRID;1
2019-01-29;TOLEDO;1
2019-02-01;ALBACETE;1
2019-02-01;ALICANTE;1
2019-02-01;CASTELLON;10
2019-02-01;CIUDAD REAL;9
2019-02-01;CUENCA;2
2019-02-01;LLEIDA;4
2019-02-01;MADRID;14
2019-02-01;TOLEDO;8
2019-02-01;VALENCIA;11
2019-02-08;ALBACETE;1
2019-02-08;CASTELLON;2
2019-02-08;CIUDAD REAL;5
2019-02-08;LLEIDA;2
2019-02-08;MADRID;6
2019-02-08;TOLEDO;4
2019-02-08;VALENCIA;3
2019-02-11;ALICANTE;1
2019-02-12;MADRID;3
2019-02-15;ALBACETE;1
2019-02-15;ALICANTE;10
2019-02-15;BIZKAIA;1
2019-02-15;CASTELLON;95
2019-02-15;CIUDAD REAL;50
2019-02-15;CUENCA;9
2019-02-15;GUADALAJARA;13
2019-02-15;LLEIDA;12
2019-02-15;MADRID;67
2019-02-15;NAVARRA;1
2019-02-15;SALAMANCA;4
2019-02-15;TOLEDO;79
2019-02-15;VALENCIA;71
2019-02-22;ALBACETE;1
2019-02-22;CASTELLON;12
2019-02-22;CIUDAD REAL;17
2019-02-22;CUENCA;1
2019-02-22;GUADALAJARA;2
2019-02-22;MADRID;14
2019-02-22;SALAMANCA;1
2019-02-22;TOLEDO;12
2019-02-22;VALENCIA;6
2019-02-27;ALICANTE;1
2019-02-27;CASTELLON;4
2019-02-27;CIUDAD REAL;3
2019-02-27;CUENCA;1
2019-02-27;GUADALAJARA;1
2019-02-27;MADRID;5
2019-02-27;SALAMANCA;1
2019-02-27;TOLEDO;8
2019-02-27;VALENCIA;2
2019-03-04;MADRID;1
2019-03-08;ALBACETE;1
2019-03-08;CASTELLON;3
2019-03-08;CIUDAD REAL;2
2019-03-08;CUENCA;1
2019-03-08;GUADALAJARA;3
2019-03-08;LLEIDA;1
2019-03-08;MADRID;5
2019-03-08;TOLEDO;2
2019-03-08;VALENCIA;2
2019-03-13;ALBACETE;1
2019-03-13;VALENCIA;1
2019-03-15;ALBACETE;4
2019-03-15;ALICANTE;2
2019-03-15;CASTELLON;9
2019-03-15;CIUDAD REAL;3
2019-03-15;GUADALAJARA;1
2019-03-15;MADRID;14
2019-03-15;SALAMANCA;2
2019-03-15;TOLEDO;6
2019-03-15;VALENCIA;4
2019-03-20;VALENCIA;1
2019-03-21;ALICANTE;2
2019-03-21;CASTELLON;2
2019-03-21;CIUDAD REAL;11
2019-03-21;CUENCA;1
2019-03-21;GUADALAJARA;1
2019-03-21;MADRID;11
2019-03-21;MURCIA;1
2019-03-21;TOLEDO;5
2019-03-21;VALENCIA;3
2019-03-26;CIUDAD REAL;1
2019-03-29;ALBACETE;1
2019-03-29;ALICANTE;1
2019-03-29;CASTELLON;17
2019-03-29;CIUDAD REAL;8
2019-03-29;CUENCA;2
2019-03-29;GUADALAJARA;1
2019-03-29;LLEIDA;1
2019-03-29;MADRID;12
2019-03-29;TOLEDO;10
2019-03-29;VALENCIA;14
2019-04-04;VALENCIA;1
2019-04-05;ALBACETE;1
2019-04-05;ALICANTE;2
2019-04-05;CASTELLON;4
2019-04-05;CIUDAD REAL;4
2019-04-05;GUADALAJARA;2
2019-04-05;MADRID;19
2019-04-05;TOLEDO;23
2019-04-05;VALENCIA;7
2019-04-12;TOLEDO;1
2019-04-17;ALICANTE;1
2019-04-22;ALBACETE;1
2019-04-22;ALICANTE;1
2019-04-22;CASTELLON;7
2019-04-22;CIUDAD REAL;7
2019-04-22;CUENCA;1
2019-04-22;MADRID;16
2019-04-22;MURCIA;1
2019-04-22;TOLEDO;11
2019-04-22;VALENCIA;6
2019-04-23;VALENCIA;1
2019-04-26;ALBACETE;2
2019-04-26;ALICANTE;2
2019-04-26;CASTELLON;6
2019-04-26;CIUDAD REAL;3
2019-04-26;CUENCA;2
2019-04-26;GUADALAJARA;6
2019-04-26;LLEIDA;1
2019-04-26;MADRID;8
2019-04-26;MURCIA;1
2019-04-26;TOLEDO;14
2019-04-26;VALENCIA;6
2019-04-29;CIUDAD REAL;1
2019-05-07;TOLEDO;18
2019-05-10;ALICANTE;3
2019-05-10;CASTELLON;5
2019-05-10;CIUDAD REAL;8
2019-05-10;CUENCA;1
2019-05-10;GUADALAJARA;4
2019-05-10;MADRID;6
2019-05-10;MURCIA;1
2019-05-10;SALAMANCA;2
2019-05-10;TOLEDO;8
2019-05-10;VALENCIA;6
2019-05-17;CASTELLON;1
2019-05-17;CIUDAD REAL;4
2019-05-17;MADRID;9
2019-05-17;TOLEDO;6
2019-05-17;VALENCIA;3
2019-05-24;ALBACETE;2
2019-05-24;ALICANTE;1
2019-05-24;CASTELLON;6
2019-05-24;CIUDAD REAL;8
2019-05-24;GUADALAJARA;1
2019-05-24;MADRID;8
2019-05-24;TOLEDO;7
2019-05-24;VALENCIA;1
2019-05-29;CIUDAD REAL;2
2019-05-31;ALBACETE;1
2019-05-31;ALICANTE;1
2019-05-31;CASTELLON;16
2019-05-31;CIUDAD REAL;4
2019-05-31;CUENCA;1
2019-05-31;MADRID;14
2019-05-31;MURCIA;1
2019-05-31;SALAMANCA;1
2019-05-31;TOLEDO;9
2019-05-31;VALENCIA;17
2019-06-07;ALICANTE;2
2019-06-07;CASTELLON;3
2019-06-07;CIUDAD REAL;3
2019-06-07;GUADALAJARA;2
2019-06-07;LLEIDA;1
2019-06-07;MADRID;9
2019-06-07;MURCIA;1
2019-06-07;SALAMANCA;2
2019-06-07;TOLEDO;12
2019-06-07;VALENCIA;9
2019-06-10;CASTELLON;1
2019-06-10;CIUDAD REAL;1
2019-06-14;ALICANTE;1
2019-06-14;CASTELLON;4
2019-06-14;CIUDAD REAL;7
2019-06-14;CUENCA;3
2019-06-14;GUADALAJARA;1
2019-06-14;MADRID;13
2019-06-14;SALAMANCA;1
2019-06-14;TOLEDO;7
2019-06-14;VALENCIA;1
2019-06-21;ALICANTE;1
2019-06-21;CASTELLON;5
2019-06-21;CIUDAD REAL;2
2019-06-21;GUADALAJARA;1
2019-06-21;MADRID;12
2019-06-21;SALAMANCA;1
2019-06-21;TOLEDO;8
2019-06-21;VALENCIA;8
2019-06-21;VALLADOLID;2
2019-06-28;ALBACETE;1
2019-06-28;ALICANTE;1
2019-06-28;CASTELLON;6
2019-06-28;CIUDAD REAL;6
2019-06-28;MADRID;6
2019-06-28;SALAMANCA;1
2019-06-28;TOLEDO;6
2019-06-28;VALENCIA;5
2019-06-28;VALLADOLID;2
2019-07-03;CASTELLON;1
2019-07-05;ALBACETE;1
2019-07-05;ALICANTE;2
2019-07-05;CASTELLON;3
2019-07-05;CIUDAD REAL;2
2019-07-05;CUENCA;1
2019-07-05;GUADALAJARA;5
2019-07-05;MADRID;4
2019-07-05;TOLEDO;7
2019-07-05;VALENCIA;2
2019-07-05;VALLADOLID;1
2019-07-10;CASTELLON;1
2019-07-12;ALICANTE;2
2019-07-12;CIUDAD REAL;1
2019-07-12;CUENCA;1
2019-07-12;MADRID;12
2019-07-12;SALAMANCA;3
2019-07-12;TOLEDO;9
2019-07-12;VALENCIA;7
2019-07-19;ALBACETE;1
2019-07-19;CASTELLON;4
2019-07-19;CIUDAD REAL;2
2019-07-19;GUADALAJARA;1
2019-07-19;MADRID;5
2019-07-19;SALAMANCA;1
2019-07-19;TOLEDO;9
2019-07-19;VALENCIA;8
2019-07-26;ALICANTE;1
2019-07-26;CASTELLON;5
2019-07-26;CIUDAD REAL;4
2019-07-26;GUADALAJARA;3
2019-07-26;LLEIDA;1
2019-07-26;MADRID;3
2019-07-26;SALAMANCA;1
2019-07-26;TOLEDO;9
2019-07-26;VALENCIA;7
2019-08-02;CIUDAD REAL;1
2019-08-02;CUENCA;2
2019-08-02;MADRID;1
2019-08-02;TOLEDO;1
2019-08-02;VALENCIA;4
2019-08-06;MURCIA;1
2019-08-07;CASTELLON;2
2019-08-07;MADRID;1
2019-08-07;TOLEDO;1
2019-08-08;CASTELLON;1
2019-08-09;ALBACETE;1
2019-08-09;ALICANTE;3
2019-08-09;CASTELLON;5
2019-08-09;CIUDAD REAL;5
2019-08-09;CUENCA;1
2019-08-09;MADRID;8
2019-08-09;SALAMANCA;3
2019-08-09;TOLEDO;5
2019-08-09;VALENCIA;5
2019-08-12;CASTELLON;1
2019-08-12;CUENCA;1
2019-08-12;VALENCIA;1
2019-08-13;VALENCIA;1
2019-08-21;GUADALAJARA;1
2019-08-23;ALBACETE;2
2019-08-23;ALICANTE;1
2019-08-23;CASTELLON;9
2019-08-23;CIUDAD REAL;7
2019-08-23;CUENCA;2
2019-08-23;GUADALAJARA;2
2019-08-23;MADRID;10
2019-08-23;SALAMANCA;4
2019-08-23;TOLEDO;20
2019-08-23;VALENCIA;8
2019-08-23;VALLADOLID;1
2019-08-29;TOLEDO;1
2019-08-30;ALBACETE;1
2019-08-30;MADRID;1
2019-08-30;VALENCIA;1
2019-09-02;CIUDAD REAL;1
2019-09-02;TOLEDO;1
2019-09-03;ALBACETE;1
2019-09-03;ALICANTE;1
2019-09-03;CASTELLON;3
2019-09-03;CIUDAD REAL;6
2019-09-03;CUENCA;2
2019-09-03;GUADALAJARA;3
2019-09-03;MADRID;14
2019-09-03;SALAMANCA;1
2019-09-03;TOLEDO;8
2019-09-03;VALENCIA;10
2019-09-05;CASTELLON;1
2019-09-05;CIUDAD REAL;1
2019-09-05;TOLEDO;1
2019-09-06;ALICANTE;1
2019-09-13;ALBACETE;2
2019-09-13;ALICANTE;3
2019-09-13;CASTELLON;8
2019-09-13;CIUDAD REAL;5
2019-09-13;GUADALAJARA;1
2019-09-13;MADRID;14
2019-09-13;SALAMANCA;1
2019-09-13;TOLEDO;8
2019-09-13;VALENCIA;7
2019-09-13;VALLADOLID;1
2019-09-20;ALBACETE;3
2019-09-20;ALICANTE;1
2019-09-20;CASTELLON;5
2019-09-20;CIUDAD REAL;2
2019-09-20;GUADALAJARA;2
2019-09-20;MADRID;9
2019-09-20;TOLEDO;8
2019-09-20;VALENCIA;8
2019-09-20;VALLADOLID;3
2019-09-23;CUENCA;1
2019-09-23;TOLEDO;2
2019-09-25;MADRID;1
2019-09-25;TOLEDO;2
2019-09-27;CASTELLON;12
2019-09-27;CIUDAD REAL;9
2019-09-27;CUENCA;5
2019-09-27;GUADALAJARA;1
2019-09-27;MADRID;13
2019-09-27;SALAMANCA;2
2019-09-27;TOLEDO;16
2019-09-27;VALENCIA;13
2019-09-27;VALLADOLID;1
2019-09-30;VALENCIA;1
2019-10-02;CASTELLON;1
2019-10-02;MADRID;1
2019-10-02;TOLEDO;1
2019-10-03;MADRID;1
2019-10-04;ALBACETE;2
2019-10-04;ALICANTE;1
2019-10-04;CASTELLON;6
2019-10-04;CIUDAD REAL;2
2019-10-04;CUENCA;1
2019-10-04;MADRID;14
2019-10-04;MURCIA;2
2019-10-04;PALENCIA;1
2019-10-04;SALAMANCA;2
2019-10-04;TOLEDO;10
2019-10-04;VALENCIA;13
2019-10-04;VALLADOLID;2
2019-10-09;CASTELLON;1
2019-10-09;MADRID;1
2019-10-11;ALBACETE;1
2019-10-11;CASTELLON;7
2019-10-11;CIUDAD REAL;2
2019-10-11;CUENCA;2
2019-10-11;MADRID;9
2019-10-11;SALAMANCA;1
2019-10-11;TOLEDO;5
2019-10-11;VALENCIA;2
2019-10-14;MADRID;1
2019-10-16;CIUDAD REAL;1
2019-10-18;ALBACETE;3
2019-10-18;CASTELLON;1
2019-10-18;CIUDAD REAL;6
2019-10-18;MADRID;12
2019-10-18;SALAMANCA;1
2019-10-18;TOLEDO;2
2019-10-18;VALENCIA;4
2019-10-18;VALLADOLID;1
2019-10-21;MADRID;1
2019-10-25;ALICANTE;1
2019-10-25;CASTELLON;6
2019-10-25;CIUDAD REAL;1
2019-10-25;CUENCA;1
2019-10-25;GUADALAJARA;3
2019-10-25;MADRID;7
2019-10-25;MURCIA;1
2019-10-25;SALAMANCA;1
2019-10-25;TOLEDO;7
2019-10-25;VALENCIA;12
2019-10-25;VALLADOLID;4
2019-10-28;MADRID;1
2019-10-31;CASTELLON;3
2019-10-31;CIUDAD REAL;2
2019-10-31;MURCIA;1
2019-10-31;TOLEDO;2
2019-10-31;VALENCIA;2
2019-11-06;MADRID;1
2019-11-07;CASTELLON;1
2019-11-07;CIUDAD REAL;1
2019-11-07;MADRID;3
2019-11-07;VALENCIA;2
2019-11-13;VALENCIA;1
2019-11-13;VALLADOLID;1
2019-11-15;MADRID;1
2019-11-15;TOLEDO;2
2019-11-15;VALENCIA;3
2019-11-15;VALLADOLID;2
2019-11-22;MADRID;2
2019-11-22;TOLEDO;2
2019-11-22;VALENCIA;1
2019-11-25;TOLEDO;1
2019-11-29;ALICANTE;1
2019-11-29;CASTELLON;1
2019-11-29;CIUDAD REAL;1
2019-11-29;MADRID;2
2019-11-29;TOLEDO;2
2019-11-29;VALENCIA;3
2019-12-05;ALICANTE;1
2019-12-05;CASTELLON;2
2019-12-05;CIUDAD REAL;1
2019-12-05;TOLEDO;3
2019-12-12;CIUDAD REAL;1
2019-12-12;VALENCIA;1
2019-12-13;ALICANTE;1
2019-12-13;CUENCA;1
2019-12-13;MADRID;2
2019-12-13;SALAMANCA;2
2019-12-13;TOLEDO;4
2019-12-13;VALLADOLID;1
2019-12-18;CIUDAD REAL;1
2019-12-18;TOLEDO;1
2019-12-19;CIUDAD REAL;1
2019-12-19;TOLEDO;2
2019-12-19;VALLADOLID;1
2019-12-23;MADRID;2
2019-12-27;VALENCIA;1
2020-01-09;CIUDAD REAL;1
2020-01-09;MADRID;1
2020-01-09;VALLADOLID;1
2020-01-10;MADRID;1
2020-01-10;TOLEDO;3
2020-01-17;CIUDAD REAL;3
2020-01-17;MADRID;1
2020-01-20;CIUDAD REAL;1
2020-01-20;TOLEDO;2
2020-01-24;CUENCA;1
2020-01-24;MADRID;1
2020-01-24;SALAMANCA;1
2020-01-24;TOLEDO;5
2020-01-24;VALLADOLID;1
2020-01-27;CIUDAD REAL;1
2020-01-29;CIUDAD REAL;1
2020-01-29;TOLEDO;1
2020-01-31;CIUDAD REAL;3
2020-01-31;CUENCA;1
2020-01-31;TOLEDO;3
2020-02-06;MADRID;2
2020-02-06;TOLEDO;1
2020-02-07;CIUDAD REAL;1
2020-02-07;CUENCA;1
2020-02-07;MADRID;1
2020-02-07;PALENCIA;1
2020-02-07;TOLEDO;3
2020-02-14;CIUDAD REAL;1
2020-02-14;GUADALAJARA;1
2020-02-14;MADRID;1
2020-02-14;SEGOVIA;1
2020-02-14;TOLEDO;2
2020-02-19;TOLEDO;2
2020-02-21;CIUDAD REAL;3
2020-02-21;CUENCA;1
2020-02-21;TOLEDO;2
2020-02-21;VALLADOLID;1
2020-02-24;CIUDAD REAL;1
2020-02-28;CIUDAD REAL;3
2020-02-28;MADRID;5
2020-02-28;PALENCIA;1
2020-02-28;SALAMANCA;1
2020-02-28;TOLEDO;2
2020-03-04;VALLADOLID;1
2020-03-05;MADRID;1
2020-03-06;MADRID;2
2020-03-06;SORIA;1
2020-03-06;TOLEDO;2
2020-03-13;ALBACETE;1
2020-03-13;CIUDAD REAL;2
2020-03-13;CUENCA;1
2020-03-13;MADRID;4
2020-03-13;TOLEDO;2
2020-03-18;TOLEDO;1
2020-03-19;MADRID;1
2020-03-20;CIUDAD REAL;3
2020-03-20;GUADALAJARA;1
2020-03-20;TOLEDO;2
2020-03-20;VALLADOLID;1
2020-03-26;MADRID;1
2020-03-27;MADRID;1
2020-03-27;TOLEDO;1
2020-03-27;VALLADOLID;1
2020-03-31;TOLEDO;2
2020-04-01;CIUDAD REAL;1
2020-04-03;CIUDAD REAL;2
2020-04-03;MADRID;1
2020-04-06;TOLEDO;1
2020-04-16;CIUDAD REAL;1
2020-04-17;CIUDAD REAL;1
2020-04-17;MADRID;1
2020-04-17;PALENCIA;1
2020-04-17;SALAMANCA;1
2020-04-17;TOLEDO;3
2020-04-17;VALLADOLID;1
2020-04-24;MADRID;1
2020-04-24;TOLEDO;4
2020-04-24;VALLADOLID;1
2020-04-27;CIUDAD REAL;1
2020-04-27;TOLEDO;1
2020-04-30;CIUDAD REAL;2
2020-04-30;TOLEDO;5
2020-05-04;TOLEDO;1
2020-05-08;CIUDAD REAL;3
2020-05-08;MADRID;1
2020-05-08;TOLEDO;2
2020-05-14;CIUDAD REAL;2
2020-05-14;MADRID;1
2020-05-14;TOLEDO;5
2020-05-22;CIUDAD REAL;1
2020-05-22;MADRID;3
2020-05-22;TOLEDO;3
2020-05-22;VALLADOLID;1
2020-05-27;AVILA;1
2020-05-27;CUENCA;1
2020-05-27;MADRID;1
2020-05-27;TOLEDO;1
2020-05-29;CIUDAD REAL;1
2020-05-29;MADRID;4
2020-05-29;SALAMANCA;1
2020-05-29;TOLEDO;2
2020-06-04;MADRID;1
2020-06-04;TOLEDO;2
2020-06-04;VALLADOLID;1
2020-06-05;ALBACETE;2
2020-06-05;AVILA;1
2020-06-05;CIUDAD REAL;1
2020-06-05;CUENCA;1
2020-06-05;MADRID;4
2020-06-05;TOLEDO;2
2020-06-05;VALLADOLID;1
2020-06-11;TOLEDO;2
2020-06-12;TOLEDO;3
2020-06-16;MADRID;1
2020-06-16;TOLEDO;1
2020-06-17;MADRID;1
2020-06-18;TOLEDO;1
2020-06-19;CIUDAD REAL;5
2020-06-19;GUADALAJARA;1
2020-06-19;MADRID;3
2020-06-19;PALENCIA;1
2020-06-19;TOLEDO;3
2020-06-23;TOLEDO;2
2020-06-24;CIUDAD REAL;1
2020-06-24;VALLADOLID;1
2020-06-26;CIUDAD REAL;8
2020-06-26;MADRID;4
2020-06-26;SALAMANCA;1
2020-06-26;TOLEDO;4
2020-06-26;VALLADOLID;1
2020-06-30;TOLEDO;2
2020-07-02;CUENCA;1
2020-07-03;CIUDAD REAL;1
2020-07-03;MADRID;2
2020-07-03;TOLEDO;2
2020-07-07;VALLADOLID;1
2020-07-09;AVILA;1
2020-07-09;GUADALAJARA;1
2020-07-09;TOLEDO;1
2020-07-10;ALBACETE;1
2020-07-10;BIZKAIA;1
2020-07-10;CIUDAD REAL;7
2020-07-10;CUENCA;1
2020-07-10;MADRID;14
2020-07-10;TOLEDO;4
2020-07-10;VALLADOLID;4
2020-07-13;TOLEDO;1
2020-07-15;MADRID;1
2020-07-17;ALBACETE;2
2020-07-17;CIUDAD REAL;2
2020-07-17;MADRID;4
2020-07-17;SALAMANCA;1
2020-07-17;TOLEDO;5
2020-07-20;CUENCA;1
2020-07-20;TOLEDO;1
2020-07-22;AVILA;1
2020-07-22;TOLEDO;1
2020-07-24;AVILA;1
2020-07-24;CIUDAD REAL;3
2020-07-24;MADRID;5
2020-07-24;TOLEDO;7
2020-07-27;TOLEDO;1
2020-07-28;TOLEDO;1
2020-07-31;ALBACETE;1
2020-07-31;AVILA;1
2020-07-31;CIUDAD REAL;4
2020-07-31;CUENCA;1
2020-07-31;GUADALAJARA;1
2020-07-31;MADRID;5
2020-07-31;TOLEDO;8
2020-08-06;CIUDAD REAL;1
2020-08-06;TOLEDO;1
2020-08-07;CIUDAD REAL;4
2020-08-07;MADRID;2
2020-08-07;TOLEDO;6
2020-08-07;VALLADOLID;2
2020-08-10;CIUDAD REAL;1
2020-08-12;MADRID;2
2020-08-13;CIUDAD REAL;1
2020-08-13;GUADALAJARA;1
2020-08-13;TOLEDO;1
2020-08-14;ALBACETE;1
2020-08-14;CIUDAD REAL;2
2020-08-14;MADRID;5
2020-08-14;PALENCIA;2
2020-08-14;SALAMANCA;1
2020-08-14;TOLEDO;6
2020-08-14;VALLADOLID;1
2020-08-19;CIUDAD REAL;2
2020-08-19;CUENCA;1
2020-08-19;MADRID;2
2020-08-19;VALLADOLID;1
2020-08-21;CIUDAD REAL;2
2020-08-21;MADRID;3
2020-08-21;TOLEDO;4
2020-08-21;VALLADOLID;2
2020-08-24;CUENCA;2
2020-08-24;MADRID;2
2020-08-24;TOLEDO;1
2020-08-26;MADRID;1
2020-08-26;TOLEDO;1
2020-08-26;VALLADOLID;1
2020-08-28;ALBACETE;1
2020-08-28;CIUDAD REAL;4
2020-08-28;MADRID;3
2020-08-28;SALAMANCA;1
2020-08-28;SEGOVIA;1
2020-08-28;TOLEDO;4
2020-08-28;VALLADOLID;3
2020-09-02;MADRID;1
2020-09-02;PALENCIA;1
2020-09-03;CIUDAD REAL;2
2020-09-03;TOLEDO;1
2020-09-04;CIUDAD REAL;1
2020-09-04;MADRID;4
2020-09-04;TOLEDO;8
2020-09-07;TOLEDO;1
2020-09-08;VALLADOLID;1
2020-09-10;TOLEDO;1
2020-09-11;CIUDAD REAL;1
2020-09-11;CUENCA;2
2020-09-11;MADRID;2
2020-09-11;PALENCIA;3
2020-09-11;TOLEDO;5
2020-09-15;CIUDAD REAL;1
2020-09-15;MADRID;1
2020-09-15;SEGOVIA;1
2020-09-15;TOLEDO;1
2020-09-15;VALLADOLID;1
2020-09-18;ALBACETE;1
2020-09-18;CUENCA;1
2020-09-18;MADRID;3
2020-09-18;SALAMANCA;2
2020-09-18;TOLEDO;6
2020-09-18;VALLADOLID;2
2020-09-24;CIUDAD REAL;1
2020-09-24;CUENCA;1
2020-09-24;GUADALAJARA;1
2020-09-24;MADRID;3
2020-09-24;TOLEDO;4
2020-09-25;ALBACETE;1
2020-09-25;CIUDAD REAL;4
2020-09-25;CUENCA;1
2020-09-25;MADRID;6
2020-09-25;PALENCIA;1
2020-09-25;TOLEDO;7
2020-09-25;VALLADOLID;2
2020-09-29;CIUDAD REAL;1
2020-09-29;TOLEDO;1
2020-09-30;GUADALAJARA;1
2020-09-30;TOLEDO;1
2020-09-30;VALLADOLID;1
2020-10-02;CIUDAD REAL;1
2020-10-02;GUADALAJARA;1
2020-10-02;MADRID;2
2020-10-02;TOLEDO;6
2020-10-02;VALLADOLID;2
2020-10-05;MADRID;1
2020-10-05;TOLEDO;2
2020-10-07;MADRID;1
2020-10-09;GUADALAJARA;1
2020-10-09;MADRID;7
2020-10-09;SALAMANCA;1
2020-10-09;TOLEDO;7
2020-10-14;CIUDAD REAL;2
2020-10-14;CUENCA;1
2020-10-14;MADRID;2
2020-10-14;PALENCIA;1
2020-10-14;TOLEDO;2
2020-10-16;AVILA;1
2020-10-16;CIUDAD REAL;7
2020-10-16;CUENCA;2
2020-10-16;GUADALAJARA;2
2020-10-16;MADRID;5
2020-10-16;PALENCIA;1
2020-10-16;TOLEDO;5
2020-10-16;VALLADOLID;1
2020-10-16;ZAMORA;1
2020-10-19;CIUDAD REAL;1
2020-10-20;SALAMANCA;1
2020-10-23;LEON;1
2020-10-23;MADRID;1
2020-10-23;PALENCIA;1
2020-10-23;TOLEDO;7
2020-10-26;ALBACETE;1
2020-10-26;GUADALAJARA;1
2020-10-27;CIUDAD REAL;1
2020-10-27;CUENCA;1
2020-10-29;GUADALAJARA;1
2020-10-29;MADRID;2
2020-10-29;TOLEDO;2
2020-10-30;ALBACETE;1
2020-10-30;CIUDAD REAL;7
2020-10-30;GUADALAJARA;4
2020-10-30;MADRID;2
2020-10-30;SALAMANCA;1
2020-10-30;TOLEDO;6
2020-10-30;VALLADOLID;2
2020-11-05;TOLEDO;1
2020-11-06;CIUDAD REAL;2
2020-11-06;CUENCA;1
2020-11-06;MADRID;3
2020-11-06;SEGOVIA;1
2020-11-06;TOLEDO;2
2020-11-09;CIUDAD REAL;1
2020-11-09;VALLADOLID;1
2020-11-10;TOLEDO;1
2020-11-11;MADRID;2
2020-11-11;TOLEDO;1
2020-11-13;ALBACETE;2
2020-11-13;AVILA;1
2020-11-13;CIUDAD REAL;5
2020-11-13;CUENCA;1
2020-11-13;MADRID;8
2020-11-13;SEGOVIA;1
2020-11-13;TOLEDO;3
2020-11-13;VALLADOLID;1
2020-11-17;MADRID;1
2020-11-18;CUENCA;1
2020-11-18;MADRID;1
2020-11-18;TOLEDO;4
2020-11-19;MADRID;2
2020-11-19;PALENCIA;1
2020-11-20;CIUDAD REAL;4
2020-11-20;CUENCA;1
2020-11-20;MADRID;4
2020-11-20;PALENCIA;1
2020-11-20;TOLEDO;6
2020-11-23;CIUDAD REAL;1
2020-11-23;MADRID;2
2020-11-26;MADRID;1
2020-11-27;ALBACETE;1
2020-11-27;AVILA;1
2020-11-27;GUADALAJARA;1
2020-11-27;MADRID;4
2020-11-27;SALAMANCA;1
2020-11-27;TOLEDO;4
2020-11-27;VALLADOLID;1
2020-11-30;CIUDAD REAL;1
2020-11-30;TOLEDO;1
2020-12-01;MADRID;2
2020-12-03;TOLEDO;2
2020-12-04;ALBACETE;2
2020-12-04;CIUDAD REAL;1
2020-12-04;MADRID;3
2020-12-04;PALENCIA;1
2020-12-04;SALAMANCA;1
2020-12-04;TOLEDO;3
2020-12-10;CIUDAD REAL;1
2020-12-10;CUENCA;1
2020-12-10;TOLEDO;1
2020-12-11;CIUDAD REAL;4
2020-12-11;MADRID;3
2020-12-11;TOLEDO;5
2020-12-11;ZAMORA;1
2020-12-16;TOLEDO;1
2020-12-18;AVILA;1
2020-12-18;CIUDAD REAL;2
2020-12-18;CUENCA;1
2020-12-18;GUADALAJARA;1
2020-12-18;MADRID;4
2020-12-18;PALENCIA;1
2020-12-18;SALAMANCA;1
2020-12-18;TOLEDO;9
2020-12-18;VALLADOLID;1
2020-12-23;ALBACETE;1
2020-12-23;CIUDAD REAL;6
2020-12-23;LEON;1
2020-12-23;MADRID;6
2020-12-23;TOLEDO;3
2020-12-23;VALLADOLID;1
2020-12-24;TOLEDO;1
2020-12-29;VALLADOLID;1
2020-12-30;CIUDAD REAL;1
2020-12-30;CUENCA;2
2020-12-30;GUADALAJARA;1
2020-12-30;MADRID;3
2020-12-30;TOLEDO;2
2020-12-30;VALLADOLID;1
2021-01-05;TOLEDO;1
2021-01-07;CIUDAD REAL;1
2021-01-08;ALBACETE;1
2021-01-08;CIUDAD REAL;2
2021-01-08;MADRID;5
2021-01-08;SALAMANCA;1
2021-01-08;TOLEDO;8
2021-01-12;TOLEDO;1
2021-01-15;ALBACETE;1
2021-01-15;CIUDAD REAL;2
2021-01-15;MADRID;1
2021-01-15;PALENCIA;1
2021-01-15;SALAMANCA;1
2021-01-15;TOLEDO;3
2021-01-19;CUENCA;1
2021-01-19;MADRID;2
2021-01-22;CIUDAD REAL;1
2021-01-22;MADRID;3
2021-01-22;SEGOVIA;1
2021-01-22;TOLEDO;4
2021-01-22;VALLADOLID;2
2021-01-25;CUENCA;1
2021-01-28;CIUDAD REAL;1
2021-01-28;MADRID;1
2021-01-28;ZAMORA;1
2021-01-29;CUENCA;2
2021-01-29;GUADALAJARA;1
2021-01-29;MADRID;4
2021-01-29;SALAMANCA;1
2021-01-29;TOLEDO;5
2021-02-03;CUENCA;1
2021-02-03;MADRID;1
2021-02-03;TOLEDO;2
2021-02-03;VALLADOLID;1
2021-02-04;MADRID;1
2021-02-04;TOLEDO;1
2021-02-05;AVILA;1
2021-02-05;CIUDAD REAL;3
2021-02-05;CUENCA;1
2021-02-05;GUADALAJARA;1
2021-02-05;MADRID;2
2021-02-05;SALAMANCA;1
2021-02-05;TOLEDO;5
2021-02-09;TOLEDO;1
2021-02-10;MADRID;1
2021-02-10;PALENCIA;1
2021-02-12;CUENCA;1
2021-02-12;LEON;1
2021-02-12;MADRID;2
2021-02-12;TOLEDO;3
2021-02-12;VALLADOLID;2
