Fecha de solicitud,Provincia,Número de ampliaciones,Semana,Año,semana_año,Provincia_id
2025-02-06,VALENCIA,1,6,2025,2025-W06,42
2025-02-07,ALMERIA,1,6,2025,2025-W06,4
2025-02-07,ASTURIAS,1,6,2025,2025-W06,5
2025-02-07,BARCELONA,1,6,2025,2025-W06,8
2025-02-07,CIUDAD REAL,1,6,2025,2025-W06,14
2025-02-07,MALAGA,1,6,2025,2025-W06,29
2025-02-07,PALENCIA,1,6,2025,2025-W06,33
2025-02-07,SALAMANCA,1,6,2025,2025-W06,35
2025-02-07,TOLEDO,1,6,2025,2025-W06,41
2025-02-08,ALICANTE,1,6,2025,2025-W06,3
2025-02-08,BARCELONA,2,6,2025,2025-W06,8
2025-02-09,BARCELONA,1,6,2025,2025-W06,8
2025-02-10,ALICANTE,1,7,2025,2025-W07,3
2025-02-10,ASTURIAS,2,7,2025,2025-W07,5
2025-02-10,BADAJOZ,1,7,2025,2025-W07,7
2025-02-10,BIZKAIA,1,7,2025,2025-W07,9
2025-02-10,CASTELLON,1,7,2025,2025-W07,13
2025-02-10,GIPUZKOA,1,7,2025,2025-W07,17
2025-02-10,GRANADA,1,7,2025,2025-W07,19
2025-02-10,HUESCA,1,7,2025,2025-W07,22
2025-02-10,LLEIDA,1,7,2025,2025-W07,26
2025-02-10,MADRID,1,7,2025,2025-W07,28
2025-02-10,NAVARRA,1,7,2025,2025-W07,31
2025-02-10,PONTEVEDRA,1,7,2025,2025-W07,34
2025-02-10,VALENCIA,2,7,2025,2025-W07,42
2025-02-10,ZARAGOZA,1,7,2025,2025-W07,45
2025-02-11,A CORUÑA,1,7,2025,2025-W07,0
2025-02-11,ALBACETE,1,7,2025,2025-W07,2
2025-02-11,BIZKAIA,3,7,2025,2025-W07,9
2025-02-11,CACERES,1,7,2025,2025-W07,11
2025-02-11,GIRONA,1,7,2025,2025-W07,18
2025-02-11,GRANADA,1,7,2025,2025-W07,19
2025-02-11,HUELVA,1,7,2025,2025-W07,21
2025-02-11,SEVILLA,1,7,2025,2025-W07,37
2025-02-11,TARRAGONA,1,7,2025,2025-W07,39
2025-02-11,TOLEDO,1,7,2025,2025-W07,41
2025-02-12,BARCELONA,1,7,2025,2025-W07,8
2025-02-12,BIZKAIA,1,7,2025,2025-W07,9
2025-02-12,HUESCA,1,7,2025,2025-W07,22
2025-02-12,LLEIDA,1,7,2025,2025-W07,26
2025-02-12,MALAGA,1,7,2025,2025-W07,29
2025-02-12,ZARAGOZA,1,7,2025,2025-W07,45
2025-02-13,ALBACETE,1,7,2025,2025-W07,2
2025-02-13,CASTELLON,2,7,2025,2025-W07,13
2025-02-13,CIUDAD REAL,1,7,2025,2025-W07,14
2025-02-13,GIPUZKOA,1,7,2025,2025-W07,17
2025-02-13,HUESCA,1,7,2025,2025-W07,22
2025-02-13,MADRID,1,7,2025,2025-W07,28
2025-02-13,NAVARRA,1,7,2025,2025-W07,31
2025-02-13,TOLEDO,1,7,2025,2025-W07,41
2025-02-13,VALENCIA,1,7,2025,2025-W07,42
2025-02-14,A CORUÑA,2,7,2025,2025-W07,0
2025-02-14,ALICANTE,1,7,2025,2025-W07,3
2025-02-14,ASTURIAS,1,7,2025,2025-W07,5
2025-02-14,BARCELONA,1,7,2025,2025-W07,8
2025-02-14,BIZKAIA,2,7,2025,2025-W07,9
2025-02-14,CORDOBA,2,7,2025,2025-W07,15
2025-02-14,CUENCA,1,7,2025,2025-W07,16
2025-02-14,GRANADA,1,7,2025,2025-W07,19
2025-02-14,MADRID,1,7,2025,2025-W07,28
2025-02-14,MURCIA,3,7,2025,2025-W07,30
2025-02-14,NAVARRA,1,7,2025,2025-W07,31
2025-02-14,PONTEVEDRA,1,7,2025,2025-W07,34
2025-02-14,SALAMANCA,1,7,2025,2025-W07,35
2025-02-14,SEVILLA,1,7,2025,2025-W07,37
2025-02-14,TOLEDO,1,7,2025,2025-W07,41
2025-02-14,VALENCIA,1,7,2025,2025-W07,42
2025-02-14,ZARAGOZA,2,7,2025,2025-W07,45
2025-02-17,A CORUÑA,1,8,2025,2025-W08,0
2025-02-17,BIZKAIA,2,8,2025,2025-W08,9
2025-02-17,GRANADA,1,8,2025,2025-W08,19
2025-02-17,JAEN,1,8,2025,2025-W08,23
2025-02-17,SALAMANCA,1,8,2025,2025-W08,35
2025-02-17,VALENCIA,1,8,2025,2025-W08,42
2025-02-17,ZARAGOZA,1,8,2025,2025-W08,45
2025-02-18,ALICANTE,1,8,2025,2025-W08,3
2025-02-18,ASTURIAS,2,8,2025,2025-W08,5
2025-02-18,BIZKAIA,2,8,2025,2025-W08,9
2025-02-18,BURGOS,1,8,2025,2025-W08,10
2025-02-18,CASTELLON,1,8,2025,2025-W08,13
2025-02-18,GIRONA,1,8,2025,2025-W08,18
2025-02-18,SALAMANCA,1,8,2025,2025-W08,35
2025-02-18,VALENCIA,1,8,2025,2025-W08,42
2025-02-19,AVILA,1,8,2025,2025-W08,6
2025-02-19,BIZKAIA,2,8,2025,2025-W08,9
2025-02-19,CADIZ,1,8,2025,2025-W08,12
2025-02-20,AVILA,1,8,2025,2025-W08,6
2025-02-20,BIZKAIA,2,8,2025,2025-W08,9
2025-02-20,CASTELLON,1,8,2025,2025-W08,13
2025-02-20,LLEIDA,1,8,2025,2025-W08,26
2025-02-20,MADRID,1,8,2025,2025-W08,28
2025-02-20,PONTEVEDRA,2,8,2025,2025-W08,34
2025-02-20,TARRAGONA,2,8,2025,2025-W08,39
2025-02-20,ZARAGOZA,1,8,2025,2025-W08,45
2025-02-21,ALICANTE,1,8,2025,2025-W08,3
2025-02-21,ASTURIAS,2,8,2025,2025-W08,5
2025-02-21,GIPUZKOA,1,8,2025,2025-W08,17
2025-02-21,GIRONA,1,8,2025,2025-W08,18
2025-02-21,MADRID,2,8,2025,2025-W08,28
2025-02-21,PONTEVEDRA,2,8,2025,2025-W08,34
2025-02-24,BARCELONA,1,9,2025,2025-W09,8
2025-02-24,BIZKAIA,1,9,2025,2025-W09,9
2025-02-24,GIPUZKOA,1,9,2025,2025-W09,17
2025-02-24,GIRONA,1,9,2025,2025-W09,18
2025-02-25,A CORUÑA,1,9,2025,2025-W09,0
2025-02-25,ALICANTE,1,9,2025,2025-W09,3
2025-02-25,ASTURIAS,1,9,2025,2025-W09,5
2025-02-25,AVILA,1,9,2025,2025-W09,6
2025-02-25,BARCELONA,1,9,2025,2025-W09,8
2025-02-25,BIZKAIA,3,9,2025,2025-W09,9
2025-02-25,CADIZ,1,9,2025,2025-W09,12
2025-02-25,CASTELLON,1,9,2025,2025-W09,13
2025-02-25,GIPUZKOA,2,9,2025,2025-W09,17
2025-02-25,GIRONA,1,9,2025,2025-W09,18
2025-02-25,GRANADA,1,9,2025,2025-W09,19
2025-02-25,JAEN,1,9,2025,2025-W09,23
2025-02-25,LLEIDA,1,9,2025,2025-W09,26
2025-02-25,LUGO,1,9,2025,2025-W09,27
2025-02-25,MADRID,1,9,2025,2025-W09,28
2025-02-25,MALAGA,1,9,2025,2025-W09,29
2025-02-25,TOLEDO,1,9,2025,2025-W09,41
2025-02-25,ZARAGOZA,2,9,2025,2025-W09,45
2025-02-26,A CORUÑA,1,9,2025,2025-W09,0
2025-02-26,ASTURIAS,1,9,2025,2025-W09,5
2025-02-26,BARCELONA,1,9,2025,2025-W09,8
2025-02-26,BIZKAIA,1,9,2025,2025-W09,9
2025-02-26,CADIZ,1,9,2025,2025-W09,12
2025-02-26,CIUDAD REAL,1,9,2025,2025-W09,14
2025-02-26,GIPUZKOA,1,9,2025,2025-W09,17
2025-02-26,GUADALAJARA,1,9,2025,2025-W09,20
2025-02-26,NAVARRA,1,9,2025,2025-W09,31
2025-02-26,SEVILLA,1,9,2025,2025-W09,37
2025-02-27,A CORUÑA,1,9,2025,2025-W09,0
2025-02-27,ASTURIAS,2,9,2025,2025-W09,5
2025-02-27,BIZKAIA,4,9,2025,2025-W09,9
2025-02-27,CASTELLON,1,9,2025,2025-W09,13
2025-02-27,GIPUZKOA,1,9,2025,2025-W09,17
2025-02-27,LA RIOJA,1,9,2025,2025-W09,24
2025-02-27,TARRAGONA,1,9,2025,2025-W09,39
2025-02-27,VALENCIA,1,9,2025,2025-W09,42
2025-02-28,A CORUÑA,2,9,2025,2025-W09,0
2025-02-28,BADAJOZ,1,9,2025,2025-W09,7
2025-02-28,BARCELONA,1,9,2025,2025-W09,8
2025-02-28,BIZKAIA,1,9,2025,2025-W09,9
2025-02-28,CASTELLON,1,9,2025,2025-W09,13
2025-02-28,HUESCA,1,9,2025,2025-W09,22
2025-02-28,MADRID,1,9,2025,2025-W09,28
2025-02-28,PONTEVEDRA,1,9,2025,2025-W09,34
2025-02-28,SEGOVIA,1,9,2025,2025-W09,36
2025-02-28,TERUEL,1,9,2025,2025-W09,40
2025-02-28,ZARAGOZA,1,9,2025,2025-W09,45
2025-03-01,MADRID,1,9,2025,2025-W09,28
2025-03-03,GIPUZKOA,1,10,2025,2025-W10,17
2025-03-03,HUESCA,1,10,2025,2025-W10,22
2025-03-03,NAVARRA,1,10,2025,2025-W10,31
2025-03-03,PONTEVEDRA,1,10,2025,2025-W10,34
2025-03-03,TERUEL,2,10,2025,2025-W10,40
2025-03-03,TOLEDO,1,10,2025,2025-W10,41
2025-03-04,A CORUÑA,1,10,2025,2025-W10,0
2025-03-04,ALMERIA,1,10,2025,2025-W10,4
2025-03-04,ASTURIAS,1,10,2025,2025-W10,5
2025-03-04,AVILA,1,10,2025,2025-W10,6
2025-03-04,BARCELONA,1,10,2025,2025-W10,8
2025-03-04,BIZKAIA,2,10,2025,2025-W10,9
2025-03-04,CIUDAD REAL,1,10,2025,2025-W10,14
2025-03-04,GIPUZKOA,1,10,2025,2025-W10,17
2025-03-04,HUESCA,1,10,2025,2025-W10,22
2025-03-04,MALAGA,1,10,2025,2025-W10,29
2025-03-04,SEVILLA,1,10,2025,2025-W10,37
2025-03-04,TERUEL,1,10,2025,2025-W10,40
2025-03-05,A CORUÑA,1,10,2025,2025-W10,0
2025-03-05,BIZKAIA,1,10,2025,2025-W10,9
2025-03-05,CIUDAD REAL,1,10,2025,2025-W10,14
2025-03-05,CORDOBA,1,10,2025,2025-W10,15
2025-03-05,LUGO,1,10,2025,2025-W10,27
2025-03-05,MADRID,1,10,2025,2025-W10,28
2025-03-05,SEGOVIA,1,10,2025,2025-W10,36
2025-03-05,TERUEL,1,10,2025,2025-W10,40
2025-03-05,VALENCIA,1,10,2025,2025-W10,42
2025-03-05,VALLADOLID,1,10,2025,2025-W10,43
2025-03-06,ALBACETE,1,10,2025,2025-W10,2
2025-03-06,ALICANTE,1,10,2025,2025-W10,3
2025-03-06,ASTURIAS,1,10,2025,2025-W10,5
2025-03-06,BIZKAIA,2,10,2025,2025-W10,9
2025-03-06,GIPUZKOA,1,10,2025,2025-W10,17
2025-03-06,GIRONA,1,10,2025,2025-W10,18
2025-03-06,TOLEDO,1,10,2025,2025-W10,41
2025-03-06,VALENCIA,1,10,2025,2025-W10,42
2025-03-07,BIZKAIA,3,10,2025,2025-W10,9
2025-03-07,CASTELLON,1,10,2025,2025-W10,13
2025-03-07,GIPUZKOA,1,10,2025,2025-W10,17
2025-03-07,GRANADA,1,10,2025,2025-W10,19
2025-03-07,LLEIDA,1,10,2025,2025-W10,26
2025-03-07,TARRAGONA,1,10,2025,2025-W10,39
2025-03-07,VALENCIA,1,10,2025,2025-W10,42
2025-03-07,ZARAGOZA,1,10,2025,2025-W10,45
2025-03-10,CORDOBA,1,11,2025,2025-W11,15
2025-03-10,GIPUZKOA,1,11,2025,2025-W11,17
2025-03-10,HUESCA,1,11,2025,2025-W11,22
2025-03-10,MADRID,1,11,2025,2025-W11,28
2025-03-10,SEGOVIA,1,11,2025,2025-W11,36
2025-03-10,SORIA,1,11,2025,2025-W11,38
2025-03-10,TARRAGONA,1,11,2025,2025-W11,39
2025-03-10,TOLEDO,1,11,2025,2025-W11,41
2025-03-10,ZARAGOZA,1,11,2025,2025-W11,45
2025-03-11,ALBACETE,1,11,2025,2025-W11,2
2025-03-11,ALMERIA,1,11,2025,2025-W11,4
2025-03-11,ASTURIAS,2,11,2025,2025-W11,5
2025-03-11,BADAJOZ,1,11,2025,2025-W11,7
2025-03-11,BARCELONA,2,11,2025,2025-W11,8
2025-03-11,CACERES,2,11,2025,2025-W11,11
2025-03-11,CORDOBA,1,11,2025,2025-W11,15
2025-03-11,GIPUZKOA,2,11,2025,2025-W11,17
2025-03-11,JAEN,1,11,2025,2025-W11,23
2025-03-11,LUGO,1,11,2025,2025-W11,27
2025-03-11,MADRID,2,11,2025,2025-W11,28
2025-03-11,TARRAGONA,1,11,2025,2025-W11,39
2025-03-12,A CORUÑA,1,11,2025,2025-W11,0
2025-03-12,ALICANTE,1,11,2025,2025-W11,3
2025-03-12,ALMERIA,1,11,2025,2025-W11,4
2025-03-12,BIZKAIA,1,11,2025,2025-W11,9
2025-03-12,CIUDAD REAL,1,11,2025,2025-W11,14
2025-03-12,CUENCA,1,11,2025,2025-W11,16
2025-03-12,GIPUZKOA,4,11,2025,2025-W11,17
2025-03-12,GIRONA,1,11,2025,2025-W11,18
2025-03-12,LLEIDA,2,11,2025,2025-W11,26
2025-03-12,MADRID,1,11,2025,2025-W11,28
2025-03-12,NAVARRA,1,11,2025,2025-W11,31
2025-03-12,SEVILLA,1,11,2025,2025-W11,37
2025-03-12,TARRAGONA,2,11,2025,2025-W11,39
2025-03-12,TOLEDO,1,11,2025,2025-W11,41
2025-03-13,ASTURIAS,1,11,2025,2025-W11,5
2025-03-13,BARCELONA,1,11,2025,2025-W11,8
2025-03-13,GIPUZKOA,1,11,2025,2025-W11,17
2025-03-13,HUESCA,1,11,2025,2025-W11,22
2025-03-13,TARRAGONA,2,11,2025,2025-W11,39
2025-03-13,TOLEDO,2,11,2025,2025-W11,41
2025-03-14,A CORUÑA,1,11,2025,2025-W11,0
2025-03-14,ALMERIA,1,11,2025,2025-W11,4
2025-03-14,BARCELONA,1,11,2025,2025-W11,8
2025-03-14,BIZKAIA,2,11,2025,2025-W11,9
2025-03-14,CORDOBA,1,11,2025,2025-W11,15
2025-03-14,GIRONA,1,11,2025,2025-W11,18
2025-03-14,GRANADA,1,11,2025,2025-W11,19
2025-03-14,JAEN,1,11,2025,2025-W11,23
2025-03-14,LLEIDA,2,11,2025,2025-W11,26
2025-03-14,SALAMANCA,1,11,2025,2025-W11,35
2025-03-14,SEVILLA,1,11,2025,2025-W11,37
2025-03-14,VALENCIA,1,11,2025,2025-W11,42
2025-03-14,VALLADOLID,1,11,2025,2025-W11,43
2025-03-14,ZARAGOZA,1,11,2025,2025-W11,45
2025-03-17,ALMERIA,1,12,2025,2025-W12,4
2025-03-17,CASTELLON,1,12,2025,2025-W12,13
2025-03-17,JAEN,1,12,2025,2025-W12,23
2025-03-17,SEVILLA,1,12,2025,2025-W12,37
2025-03-17,TARRAGONA,1,12,2025,2025-W12,39
2025-03-17,TOLEDO,1,12,2025,2025-W12,41
2025-03-17,VALENCIA,1,12,2025,2025-W12,42
2025-03-18,A CORUÑA,1,12,2025,2025-W12,0
2025-03-18,ASTURIAS,1,12,2025,2025-W12,5
2025-03-18,BARCELONA,1,12,2025,2025-W12,8
2025-03-18,BIZKAIA,1,12,2025,2025-W12,9
2025-03-18,CASTELLON,1,12,2025,2025-W12,13
2025-03-18,CIUDAD REAL,1,12,2025,2025-W12,14
2025-03-18,CORDOBA,1,12,2025,2025-W12,15
2025-03-18,GIPUZKOA,2,12,2025,2025-W12,17
2025-03-18,GIRONA,1,12,2025,2025-W12,18
2025-03-18,LUGO,1,12,2025,2025-W12,27
2025-03-18,NAVARRA,1,12,2025,2025-W12,31
2025-03-18,PONTEVEDRA,1,12,2025,2025-W12,34
2025-03-18,SEVILLA,1,12,2025,2025-W12,37
2025-03-18,VALENCIA,1,12,2025,2025-W12,42
2025-03-19,BIZKAIA,1,12,2025,2025-W12,9
2025-03-19,CACERES,1,12,2025,2025-W12,11
2025-03-19,GIPUZKOA,2,12,2025,2025-W12,17
2025-03-19,GIRONA,1,12,2025,2025-W12,18
2025-03-19,HUELVA,1,12,2025,2025-W12,21
2025-03-19,HUESCA,2,12,2025,2025-W12,22
2025-03-19,LLEIDA,1,12,2025,2025-W12,26
2025-03-19,LUGO,1,12,2025,2025-W12,27
2025-03-19,MADRID,1,12,2025,2025-W12,28
2025-03-19,SEVILLA,1,12,2025,2025-W12,37
2025-03-19,TARRAGONA,1,12,2025,2025-W12,39
2025-03-19,TOLEDO,3,12,2025,2025-W12,41
2025-03-20,A CORUÑA,1,12,2025,2025-W12,0
2025-03-20,ALBACETE,1,12,2025,2025-W12,2
2025-03-20,ASTURIAS,2,12,2025,2025-W12,5
2025-03-20,GIRONA,1,12,2025,2025-W12,18
2025-03-20,HUELVA,2,12,2025,2025-W12,21
2025-03-20,MALAGA,1,12,2025,2025-W12,29
2025-03-20,SALAMANCA,1,12,2025,2025-W12,35
2025-03-20,TERUEL,1,12,2025,2025-W12,40
2025-03-20,ZARAGOZA,1,12,2025,2025-W12,45
2025-03-21,A CORUÑA,1,12,2025,2025-W12,0
2025-03-21,ALMERIA,1,12,2025,2025-W12,4
2025-03-21,BARCELONA,1,12,2025,2025-W12,8
2025-03-21,GIPUZKOA,1,12,2025,2025-W12,17
2025-03-21,MADRID,1,12,2025,2025-W12,28
2025-03-21,PONTEVEDRA,2,12,2025,2025-W12,34
2025-03-21,VALENCIA,1,12,2025,2025-W12,42
2025-03-24,BARCELONA,2,13,2025,2025-W13,8
2025-03-24,BIZKAIA,3,13,2025,2025-W13,9
2025-03-24,CIUDAD REAL,1,13,2025,2025-W13,14
2025-03-24,GIPUZKOA,2,13,2025,2025-W13,17
2025-03-24,GRANADA,1,13,2025,2025-W13,19
2025-03-24,HUELVA,1,13,2025,2025-W13,21
2025-03-24,HUESCA,1,13,2025,2025-W13,22
2025-03-24,MADRID,2,13,2025,2025-W13,28
2025-03-24,MALAGA,1,13,2025,2025-W13,29
2025-03-24,TERUEL,1,13,2025,2025-W13,40
2025-03-24,ZARAGOZA,1,13,2025,2025-W13,45
2025-03-25,TARRAGONA,2,13,2025,2025-W13,39
2025-03-26,A CORUÑA,2,13,2025,2025-W13,0
2025-03-26,ALBACETE,1,13,2025,2025-W13,2
2025-03-26,BARCELONA,1,13,2025,2025-W13,8
2025-03-26,BIZKAIA,7,13,2025,2025-W13,9
2025-03-26,CADIZ,1,13,2025,2025-W13,12
2025-03-26,CASTELLON,1,13,2025,2025-W13,13
2025-03-26,GIPUZKOA,2,13,2025,2025-W13,17
2025-03-26,GIRONA,2,13,2025,2025-W13,18
2025-03-26,PONTEVEDRA,1,13,2025,2025-W13,34
2025-03-26,SALAMANCA,1,13,2025,2025-W13,35
2025-03-26,SEVILLA,1,13,2025,2025-W13,37
2025-03-26,VALENCIA,1,13,2025,2025-W13,42
2025-03-27,ALBACETE,1,13,2025,2025-W13,2
2025-03-27,BIZKAIA,3,13,2025,2025-W13,9
2025-03-27,GRANADA,1,13,2025,2025-W13,19
2025-03-27,LUGO,1,13,2025,2025-W13,27
2025-03-27,PALENCIA,1,13,2025,2025-W13,33
2025-03-27,VALENCIA,1,13,2025,2025-W13,42
2025-03-28,A CORUÑA,1,13,2025,2025-W13,0
2025-03-28,BARCELONA,1,13,2025,2025-W13,8
2025-03-28,CORDOBA,1,13,2025,2025-W13,15
2025-03-28,GIPUZKOA,2,13,2025,2025-W13,17
2025-03-28,JAEN,1,13,2025,2025-W13,23
2025-03-28,PONTEVEDRA,1,13,2025,2025-W13,34
2025-03-28,TARRAGONA,1,13,2025,2025-W13,39
2025-03-28,TOLEDO,1,13,2025,2025-W13,41
2025-03-31,ALBACETE,1,14,2025,2025-W14,2
2025-03-31,BARCELONA,1,14,2025,2025-W14,8
2025-03-31,BIZKAIA,1,14,2025,2025-W14,9
2025-03-31,CADIZ,1,14,2025,2025-W14,12
2025-03-31,GIPUZKOA,1,14,2025,2025-W14,17
2025-03-31,GRANADA,1,14,2025,2025-W14,19
2025-03-31,LUGO,1,14,2025,2025-W14,27
2025-03-31,MADRID,1,14,2025,2025-W14,28
2025-03-31,TARRAGONA,1,14,2025,2025-W14,39
2025-03-31,TERUEL,1,14,2025,2025-W14,40
2025-03-31,VALENCIA,1,14,2025,2025-W14,42
2025-03-31,ZARAGOZA,3,14,2025,2025-W14,45
2025-04-01,BIZKAIA,1,14,2025,2025-W14,9
2025-04-01,TARRAGONA,1,14,2025,2025-W14,39
2025-04-01,VALENCIA,1,14,2025,2025-W14,42
2025-04-02,ALICANTE,1,14,2025,2025-W14,3
2025-04-02,ASTURIAS,2,14,2025,2025-W14,5
2025-04-02,BIZKAIA,4,14,2025,2025-W14,9
2025-04-02,GIRONA,1,14,2025,2025-W14,18
2025-04-02,JAEN,1,14,2025,2025-W14,23
2025-04-02,MADRID,1,14,2025,2025-W14,28
2025-04-02,PONTEVEDRA,1,14,2025,2025-W14,34
2025-04-02,TOLEDO,1,14,2025,2025-W14,41
2025-04-03,BARCELONA,1,14,2025,2025-W14,8
2025-04-03,BIZKAIA,4,14,2025,2025-W14,9
2025-04-03,CADIZ,1,14,2025,2025-W14,12
2025-04-03,HUESCA,1,14,2025,2025-W14,22
2025-04-03,TERUEL,1,14,2025,2025-W14,40
2025-04-03,ZARAGOZA,1,14,2025,2025-W14,45
2025-04-04,BARCELONA,1,14,2025,2025-W14,8
2025-04-04,BIZKAIA,1,14,2025,2025-W14,9
2025-04-04,GIPUZKOA,1,14,2025,2025-W14,17
2025-04-04,GIRONA,2,14,2025,2025-W14,18
2025-04-07,A CORUÑA,1,15,2025,2025-W15,0
2025-04-07,ASTURIAS,3,15,2025,2025-W15,5
2025-04-07,BARCELONA,1,15,2025,2025-W15,8
2025-04-07,BIZKAIA,2,15,2025,2025-W15,9
2025-04-07,CIUDAD REAL,2,15,2025,2025-W15,14
2025-04-07,GIPUZKOA,1,15,2025,2025-W15,17
2025-04-07,GRANADA,3,15,2025,2025-W15,19
2025-04-07,HUESCA,3,15,2025,2025-W15,22
2025-04-07,JAEN,1,15,2025,2025-W15,23
2025-04-07,MADRID,1,15,2025,2025-W15,28
2025-04-07,SALAMANCA,1,15,2025,2025-W15,35
2025-04-07,TOLEDO,2,15,2025,2025-W15,41
2025-04-07,VALENCIA,1,15,2025,2025-W15,42
2025-04-07,ZARAGOZA,1,15,2025,2025-W15,45
2025-04-08,ZARAGOZA,1,15,2025,2025-W15,45
2025-04-09,A CORUÑA,2,15,2025,2025-W15,0
2025-04-09,ALBACETE,1,15,2025,2025-W15,2
2025-04-09,ASTURIAS,2,15,2025,2025-W15,5
2025-04-09,BARCELONA,3,15,2025,2025-W15,8
2025-04-09,BIZKAIA,3,15,2025,2025-W15,9
2025-04-09,CADIZ,1,15,2025,2025-W15,12
2025-04-09,GIPUZKOA,2,15,2025,2025-W15,17
2025-04-09,GRANADA,1,15,2025,2025-W15,19
2025-04-09,HUESCA,1,15,2025,2025-W15,22
2025-04-09,MADRID,1,15,2025,2025-W15,28
2025-04-09,TOLEDO,2,15,2025,2025-W15,41
2025-04-10,BARCELONA,1,15,2025,2025-W15,8
2025-04-10,BIZKAIA,2,15,2025,2025-W15,9
2025-04-10,CACERES,1,15,2025,2025-W15,11
2025-04-10,TOLEDO,1,15,2025,2025-W15,41
2025-04-11,BARCELONA,1,15,2025,2025-W15,8
2025-04-11,MADRID,1,15,2025,2025-W15,28
2025-04-11,TOLEDO,1,15,2025,2025-W15,41
2025-04-14,A CORUÑA,2,16,2025,2025-W16,0
2025-04-14,ALBACETE,1,16,2025,2025-W16,2
2025-04-14,BARCELONA,1,16,2025,2025-W16,8
2025-04-14,CADIZ,1,16,2025,2025-W16,12
2025-04-14,CUENCA,1,16,2025,2025-W16,16
2025-04-14,GIPUZKOA,1,16,2025,2025-W16,17
2025-04-14,MADRID,2,16,2025,2025-W16,28
2025-04-14,PONTEVEDRA,2,16,2025,2025-W16,34
2025-04-14,ZARAGOZA,1,16,2025,2025-W16,45
2025-04-15,SEVILLA,1,16,2025,2025-W16,37
2025-04-15,VALENCIA,1,16,2025,2025-W16,42
2025-04-16,A CORUÑA,1,16,2025,2025-W16,0
2025-04-16,ALICANTE,2,16,2025,2025-W16,3
2025-04-16,ASTURIAS,1,16,2025,2025-W16,5
2025-04-16,BIZKAIA,1,16,2025,2025-W16,9
2025-04-16,MADRID,1,16,2025,2025-W16,28
2025-04-17,A CORUÑA,1,16,2025,2025-W16,0
2025-04-17,CADIZ,1,16,2025,2025-W16,12
2025-04-17,GIPUZKOA,1,16,2025,2025-W16,17
2025-04-17,GRANADA,1,16,2025,2025-W16,19
2025-04-17,HUESCA,1,16,2025,2025-W16,22
2025-04-21,BIZKAIA,1,17,2025,2025-W17,9
2025-04-21,PONTEVEDRA,1,17,2025,2025-W17,34
2025-04-21,SALAMANCA,1,17,2025,2025-W17,35
2025-04-21,TARRAGONA,1,17,2025,2025-W17,39
2025-04-21,VALENCIA,1,17,2025,2025-W17,42
2025-04-22,BARCELONA,1,17,2025,2025-W17,8
2025-04-22,BIZKAIA,1,17,2025,2025-W17,9
2025-04-22,CIUDAD REAL,1,17,2025,2025-W17,14
2025-04-22,GIPUZKOA,2,17,2025,2025-W17,17
2025-04-22,HUESCA,1,17,2025,2025-W17,22
2025-04-22,JAEN,1,17,2025,2025-W17,23
2025-04-22,LLEIDA,1,17,2025,2025-W17,26
2025-04-22,OURENSE,1,17,2025,2025-W17,32
2025-04-22,VALLADOLID,1,17,2025,2025-W17,43
2025-04-22,ZARAGOZA,1,17,2025,2025-W17,45
2025-04-23,BIZKAIA,1,17,2025,2025-W17,9
2025-04-23,CASTELLON,1,17,2025,2025-W17,13
2025-04-23,GIPUZKOA,1,17,2025,2025-W17,17
2025-04-23,MADRID,1,17,2025,2025-W17,28
2025-04-23,MALAGA,1,17,2025,2025-W17,29
2025-04-24,BARCELONA,1,17,2025,2025-W17,8
2025-04-24,BIZKAIA,1,17,2025,2025-W17,9
2025-04-24,CADIZ,1,17,2025,2025-W17,12
2025-04-24,CASTELLON,1,17,2025,2025-W17,13
2025-04-24,HUESCA,1,17,2025,2025-W17,22
2025-04-24,MADRID,1,17,2025,2025-W17,28
2025-04-24,MURCIA,1,17,2025,2025-W17,30
2025-04-24,TARRAGONA,1,17,2025,2025-W17,39
2025-04-24,TOLEDO,1,17,2025,2025-W17,41
2025-04-25,GIPUZKOA,1,17,2025,2025-W17,17
2025-04-25,ZARAGOZA,1,17,2025,2025-W17,45
2025-04-28,A CORUÑA,1,18,2025,2025-W18,0
2025-04-28,ALMERIA,1,18,2025,2025-W18,4
2025-04-28,ASTURIAS,2,18,2025,2025-W18,5
2025-04-28,BIZKAIA,2,18,2025,2025-W18,9
2025-04-28,CADIZ,1,18,2025,2025-W18,12
2025-04-28,GIPUZKOA,4,18,2025,2025-W18,17
2025-04-28,GIRONA,1,18,2025,2025-W18,18
2025-04-28,HUESCA,1,18,2025,2025-W18,22
2025-04-28,SALAMANCA,1,18,2025,2025-W18,35
2025-04-29,A CORUÑA,1,18,2025,2025-W18,0
2025-04-29,ALICANTE,1,18,2025,2025-W18,3
2025-04-29,ALMERIA,1,18,2025,2025-W18,4
2025-04-29,ZARAGOZA,2,18,2025,2025-W18,45
2025-04-30,A CORUÑA,2,18,2025,2025-W18,0
2025-04-30,BIZKAIA,1,18,2025,2025-W18,9
2025-04-30,CIUDAD REAL,1,18,2025,2025-W18,14
2025-04-30,GIPUZKOA,1,18,2025,2025-W18,17
2025-04-30,GIRONA,1,18,2025,2025-W18,18
2025-04-30,OURENSE,1,18,2025,2025-W18,32
2025-04-30,SEVILLA,1,18,2025,2025-W18,37
2025-04-30,TARRAGONA,2,18,2025,2025-W18,39
